lat,lon,name
48.8294279,2.317769,Le Napoli
48.8290935,2.3172794,Crep'Way
48.8291653,2.3170649,Délices Didot
48.8293566,2.3176691,Chez Lin
48.8635081,2.3342283,Le Constantinople
48.8363267,2.2947476,Le Délice de Vaugirard
48.8365025,2.2963788,The Smoked Meat
48.8363512,2.2943029,Sushi Shop
48.8454451,2.3320121,Yum Yao
48.8577605,2.3811103,Gourmet d'Asie
48.842051,2.3247325,Croissant's
48.8745778,2.291267,Bagel way
48.8725131,2.3246214,Raphaël H.
48.8612037,2.3434435,Enza & Famiglia
48.8622736,2.3492611,Gomu
48.8744444,2.3989596,Chez Bill
48.8725623,2.3435523,Dr. Auguste
48.8671051,2.3612874,Doma
48.8668625,2.3521686,Restaurant au Palestro
48.8540187,2.3267061,Roccolino
48.8425283,2.3317274,Toutia
48.8421828,2.3306532,Pizzeria del Sesto
48.8646197,2.4030336,Les saveurs de Manon
48.8568305,2.3960509,Alexi 20
48.8650822,2.3549492,Rannouch City
48.8525281,2.3719321,Sabicherie
48.86731,2.358723,Oakberry
48.8468382,2.2939718,La Ruche
48.8440906,2.3310119,Fresh Cube
48.8496839,2.3295909,Lebon
48.8759752,2.3369341,Pokawa
48.847739,2.3274035,Mac Doner
48.8566195,2.3780923,Seize mètres carrés
48.8657146,2.3780671,Ana's
48.8759649,2.3368629,B.B.T
48.8475054,2.2997024,so good
48.8272491,2.3145344,Yummy Home
48.8662128,2.3976474,Traiteur chinois
48.8667328,2.3821937,Master Poulet
48.8720711,2.340575,KFC Montmartre
48.8772206,2.3510193,Penny&Ka
48.8745493,2.3541482,Chez Ann
48.8791304,2.3540531,Red Fata
48.8621874,2.3445407,KFC
48.8941068,2.3596919,Chicken Street Paris 18
48.8634527,2.3788257,Chez BAMI
48.8392802,2.3896035,Traiteur sino-japonais
48.8703277,2.3337987,Mister Garden
48.8622815,2.3435354,Berliner
48.8622709,2.3436131,Nachos
48.8760344,2.3359885,Mister Garden
48.8714754,2.3349138,Wild & the moon
48.8532508,2.3789478,Ben Burger
48.8532677,2.3790692,StreetLab
48.829101,2.3697676,L'atelier
48.872474,2.3355297,Kouki
48.8730151,2.3352468,Soup & Juice
48.8896272,2.3261103,Soprano
48.8895257,2.3260688,Pari'Gourmand
48.8575517,2.4072664,O’BEST
48.858192,2.4070686,Green House
48.8597905,2.4048485,Papayote
48.8688089,2.3517137,Vegan Burger Bar
48.8687985,2.3516913,Vegan Sandwich Club
48.8687875,2.3517455,My Vegan Hot Dog
48.8687909,2.351777,My Vegan Poke
48.8632575,2.3859872,La pause gourmande
48.8690056,2.3523264,Bonchon
48.8252025,2.3622311,Bánh Mì 88
48.8339976,2.3644185,Mayam
48.8841981,2.3610589,La Fontaine
48.8565103,2.3812979,Chez les Innocents
48.8371826,2.3600953,Süper Döner
48.8543458,2.3753392,My Nature Juice
48.8739724,2.3457791,Bagel Max
48.8492914,2.3994408,Le bon chinois
48.8622735,2.3447313,Pomme de pain
48.8621809,2.345159,Chaak
48.8567411,2.3720813,Bao Express
48.8572236,2.3851456,Royal Food
48.8572986,2.3847941,Crispy Soul
48.8372368,2.3601541,Tasty
48.8478508,2.2608234,Le buffet d'Auteuil
48.8588465,2.3447778,Babel Dwichs
48.873424,2.3528132,Dumbo
48.8767095,2.3376636,Il Gallo Rosso
48.8353178,2.3850665,Falafel
48.8754573,2.3311839,Green Notes
48.8748704,2.3311309,Wilton
48.8755041,2.3311679,Mian Fan
48.8745007,2.3314446,Mian Fan - Les petites cocottes
48.8748571,2.3310909,Wok Addict
48.8746918,2.3310964,Berliner
48.8745945,2.3304465,Tian Fu
48.8762481,2.3457616,SAMAM
48.8624142,2.3436946,Lobsta
48.8623956,2.3437848,Franks
48.862432,2.343816,Poké House
48.8487154,2.3251329,Mamma Roma
48.8483948,2.299319,Les Saveurs
48.8746064,2.3409217,Street Banh-Mi
48.8469446,2.2963748,Subway
48.8476491,2.3007462,Tavola Calda
48.880685,2.335017,Jimmy's Street Food
48.8403731,2.4001891,Mangez et cassez-vous
48.8652981,2.3854749,Parker pizza
48.8870854,2.3859598,Méditerranée
48.8864119,2.3833844,Chicken's king
48.8859245,2.3815388,Franco et Giacomo
48.8859595,2.381744,Le gourmand
48.8855705,2.3802177,Chamas tacos
48.8861279,2.3822826,Dunya
48.8875257,2.3889619,Taksim
48.8855565,2.3801551,Chick'n Choc
48.8882551,2.3917496,Music lunch
48.8901588,2.3212123,O'Poulet Grillé
48.8765904,2.404998,Antep
48.8722926,2.3275063,Novettino
48.845771,2.3438966,Take a Break
48.8242654,2.324029,Latino Kendall Market
48.8755057,2.358866,Bianca Bottega
48.8735162,2.3650538,Omega Pizza
48.8541876,2.3240411,Pastavino
48.8458022,2.4057842,Cuisi'Nad
48.8449228,2.4054782,Tamarin
48.8756831,2.2866678,Olive Et Balsamic
48.8757223,2.2867083,Fresh Kitchen
48.8754098,2.2867127,L'épicerie fine
48.8326217,2.3368647,Primeur Saint-Jacques
48.8799823,2.3649802,Chez Malou
48.8789188,2.3637592,Tacos Royal
48.8791644,2.3632699,Chicken Speed
48.8754196,2.3228174,happy bò-bún
48.8756353,2.3228208,Pause
48.8756046,2.3230601,Allegria
48.8492365,2.3784419,Liberty's Burger
48.8272522,2.3707248,House of Food
48.8526199,2.4004455,Marche ou
48.8752923,2.3257238,KFC
48.8485709,2.3288965,Mange 2bout
48.8488742,2.328976,Poke Line
48.8532492,2.3307359,Nina's
48.8575886,2.3277496,Cojean
48.8475056,2.3430353,Elim
48.8846483,2.3290951,Chamas Tacos
48.8232094,2.3578751,Food Express
48.8796776,2.3491678,Dream Donuts
48.8889235,2.3887291,Les Saveurs d'Alberto
48.8888586,2.3887703,Domicile Pizza
48.8704597,2.339527,Le Traiteur de la Bourse
48.8769225,2.3385344,Maker Lorette
48.869622,2.3446582,Maker Jeûneurs
48.8580161,2.3773561,Sedaine eleven
48.8489762,2.2651104,Domino's
48.8438173,2.2928395,Pokawa
48.8462301,2.2868203,Resto L'Espoir
48.8688367,2.3368051,Mister Garden
48.8443754,2.3522145,De chez nous !
48.8651803,2.3226533,Rosa Bonheur
48.8530213,2.3877551,O’Food
48.8551505,2.3842194,Break Moment
48.8321541,2.320731,César & Paul
48.874016,2.3571435,Chicken's King
48.8577039,2.3290144,Vgt Bowl
48.8659333,2.3655752,BubbleWaffle
48.8749044,2.3956391,Restaurant Pixexpress
48.8735421,2.3563848,Chicken Stop
48.8786862,2.3551528,O'Tacos
48.872573,2.3801932,Gongfu raviolis
48.8750049,2.3130858,bab
48.8736026,2.3098615,côté ferme
48.8768218,2.3132537,naturellement vôtre
48.8538115,2.3819118,Mr. Crêpes
48.8774613,2.3447871,Salade Tomates Oignon
48.879922,2.3534123,PLAN B
48.8977481,2.3742024,La Croissanterie
48.8872235,2.3926077,Lin Fat
48.8876218,2.3924246,Traiteur Yutun
48.87044,2.348023,Momo House
48.8798626,2.3210489,Handi Street Food
48.8793266,2.3269062,Grill Agora
48.8811885,2.3269798,ByCaliceAlto
48.878876,2.3268811,Urbano Café
48.878927,2.3268856,Foccacia Club
48.8586994,2.4014505,La Sosta Pizzeria
48.8825433,2.3320711,XV Burger
48.8591274,2.3111443,Sandwicherie
48.8802221,2.3193642,Compose
48.8795947,2.3362486,Gili-Gili
48.8916431,2.3725037,Shonen Taste
48.8656642,2.3369617,biubiu Mala Tang
48.8654616,2.3363402,La fontaine d'Italie
48.8865732,2.3110694,Soleil d'Or
48.8746526,2.3720054,SM food
48.8352051,2.2920552,Chez Hélène
48.8338542,2.2906295,Popot'
48.8354588,2.292902,Bilish's
48.8351768,2.2920023,Danny's Hot Dog
48.8882157,2.3107048,Monterosso
48.887192,2.3123422,Dizengoff
48.8713013,2.3536323,Chez Rodi
48.896886,2.3843577,Oasis Géode
48.897461,2.3849979,Saray Istanbul
48.8965201,2.3726512,BioBurger
44.213884,-70.5267168,Luchador Tacos
48.8553996,2.4004611,Le régal
48.8646152,2.3538019,Orto
48.8535203,2.3400314,Label'ge Frite
48.8387181,2.2928403,Poké Shop
48.8383175,2.2937254,Gourmet Royal
48.8375885,2.3384657,Cafétéria Cochin
48.8727997,2.354145,Ngoun-Heng
48.8734256,2.352254,Flour
48.8738008,2.3449583,Fat Bao
48.8730248,2.3443767,Taster
48.8768121,2.3362381,Fra Papi
48.8513831,2.3912599,Japan Eat
48.8545378,2.385946,So 2 sï
48.8553645,2.3881512,Fresh sushi
48.8824581,2.367089,Nawab
48.8824858,2.3671198,Poké Shop
48.8830168,2.3437365,Popeyes
48.8832214,2.3956053,3 frères
48.8485077,2.3243393,La Galerie
48.8555395,2.4050754,Indiana BFC
48.8555776,2.4050636,Best chicken house
48.8945657,2.3207596,B WILD
48.8752819,2.3256234,Beykoz
48.8644067,2.3413373,Pokaina
48.844098,2.3284353,Pizzeria Scialla
48.8947418,2.3353399,L'atelier Sando
48.884066,2.3337734,Dosamaa
48.8547551,2.3378909,Taiyaki Oden
48.8761125,2.3227573,Osé
48.8746707,2.3318394,Crêpes City
48.8745598,2.3316303,Coco Lafayette
48.8745623,2.3317771,Gourmandine
48.8745579,2.331939,Snack World
48.874553,2.3322303,Yumi bao
48.87455,2.3323038,Jia Hao
48.874673,2.3317405,Galerie Kebab
48.8657367,2.3457276,CAFE SANDWICH
48.8888863,2.3534184,CODERAK BURGER
48.8856239,2.3651735,Samantha Snack's
48.876587,2.3212821,Green saladbar
48.8616842,2.3492313,Chicken factory
48.8616376,2.3489889,Los Brothers
48.864693,2.3501054,Alfi
48.8836527,2.342573,Snack Time
48.8673062,2.3452844,Color my dream
48.8587841,2.3481156,Creperie
48.8832888,2.3326891,Crêpes Tacos Panini
48.8527811,2.4070841,Five pizza
48.8910001,2.3250384,Gustino
48.893047,2.3802378,Chicken's King
48.8412495,2.4049987,Celina
48.8694283,2.3523125,Crispy soul
48.8592052,2.3494698,SeaTea
48.8810365,2.3344827,Burger and Juice
48.8826949,2.3331608,Chawarma de mamie
48.8814308,2.3341643,Lechon
48.8810796,2.3344435,Fontaine food
48.859624,2.3482709,Bubble Tea
48.8794302,2.3493261,Chouwaya
48.873089,2.3030523,Pokawa
48.8296156,2.3769418,Pokawa
48.8824546,2.333139,Disco Burgers
48.8831796,2.3354282,O'Chicken
48.8827474,2.3368679,Berliner Das Original
48.882474,2.336245,Waffles by Point G
48.8679903,2.3608639,Aloy Thaï
48.8540794,2.3823062,Kebab House
48.8834165,2.3641954,Ze Crêpe
48.8929648,2.3419255,Das Happy
48.8452796,2.2783177,Krush
48.843795,2.296074,Le mimosa
48.8503895,2.3798244,Biyo Dürüm
48.8503365,2.3803733,Les Délices de crête
48.8505449,2.381031,Mangez et cassez-vous!
48.8425501,2.2778852,Gomu
48.8896729,2.3425736,NEMESIS Artisan Kebabier
48.8675638,2.3474832,Bubble Tea
48.8437954,2.3307364,RamonaS
48.8480781,2.4059109,Le Croustil
48.8595848,2.3240307,Évangelista
48.8594546,2.3239084,Bambous à la Vapeur
48.8804531,2.3194844,Fenouil
48.8543986,2.3241575,Regaa
48.8688218,2.3667378,Cr
48.8544828,2.3453228,Stratto
48.8588059,2.3825758,C' Trop Bún
